review_id,source_platform,community_id,thread_id,source_item_id,url,model_id,provider_id,product_id,inference_profile,task_category,aspect_category,evidence_type,claim_type,polarity_score,extractor_confidence,firsthand_flag,regression_flag,hallucination_flag,refusal_flag,value_flag,evidence_text,classifier_task_category,classifier_task_confidence,classifier_aspect_category,classifier_aspect_confidence,classifier_evidence_type,classifier_evidence_confidence,classifier_polarity_score,classifier_polarity_confidence,classifier_firsthand_flag,classifier_firsthand_confidence,classifier_disagreement_count,reviewed_flag,human_excluded_from_scoring,human_exclusion_reason,human_provider_id,human_model_id,human_product_id,human_inference_profile,human_task_category,human_aspect_category,human_evidence_type,human_polarity_score,human_firsthand_flag,human_notes
d5c0199994d34ef0be5f72e1fefd2fba,hacker_news,hacker_news,48313810,48316707,https://news.ycombinator.com/item?id=48316707,claude,anthropic,claude-code,,coding,satisfaction,hearsay,praise,1,0.62,False,False,False,False,False,The language that I picked for the game runtime is Python. Claude really thought that the best way to validate user submitted Python was to bypass the WASM sandbox and execute it within the application container using shell exec - essentially opening up an RCE vulnerability. I also find that the quality of Claude Code degrades substantially.,,,,,firsthand_usage,0.886,,,true,0.999,2,true,false,,anthropic,claude,claude-code,,coding,regression_stability,bug_regression_report,-2,true,Direct Claude Code complaint; visible span includes a substantial quality degradation claim.
3525de4203dd4b1b970804faa283c53c,hacker_news,hacker_news,48313810,48316707,https://news.ycombinator.com/item?id=48316707,claude,anthropic,claude-code,,coding,trust_reliability,hearsay,praise,1,0.62,False,False,False,False,False,The language that I picked for the game runtime is Python. Claude really thought that the best way to validate user submitted Python was to bypass the WASM sandbox and execute it within the application container using shell exec - essentially opening up an RCE vulnerability. I also find that the quality of Claude Code degrades substantially.,,,,,firsthand_usage,0.886,,,true,0.999,2,true,false,,anthropic,claude,claude-code,,coding,trust_reliability,firsthand_usage,-2,true,Direct unsafe-code/RCE vulnerability complaint; corrected polarity and firsthand status.
b6cf6d82a2fb414d87342eb0154bc78a,hacker_news,hacker_news,48313048,48314024,https://news.ycombinator.com/item?id=48314024,gpt-5.5,openai,,,coding,value,pricing_value_comment,praise,1,0.65,False,False,False,False,True,"Anthropic had a big boost from having the premier coding model for a while, but GPT-5.5 has closed that gap at a time when a lot of Anthropic customers are looking for cheaper alternatives. Anthropic is coming off of a recent change to their enterprise billing that substantially changed the pricing for many users. They were smart to do the fundraising before the effects of that change could fully propagate.",,,,,firsthand_usage,0.988,,,true,1.000,2,true,false,,openai,gpt-5.5,,,coding,value,comparative_evaluation,1,false,Market/value comparison says GPT-5.5 closed the coding gap while customers seek cheaper alternatives.
c8995ffe92834041a968228892b7f842,hacker_news,hacker_news,48312377,48316405,https://news.ycombinator.com/item?id=48316405,claude,anthropic,,,coding,value,pricing_value_comment,complaint,-2,0.6799999999999999,False,False,False,False,True,"Hosted models have eaten a lot of the domain of ML but the difference is pretty clear in industries like recommendation, where LLMs are slower, less accurate, and cannot be personalized, not to mention orders of magnitude more expensive. Agentic engineer would be someone who builds agents not just someone who uses them. Anyone can use Claude code.",,,,,hearsay,0.900,,,true,1.000,2,true,true,not_specific_model_quality,,,,,,,,,,Broad hosted-model/recommendation-system critique; not usable as a specific Claude quality claim.
d0b3e5e6035c473886aadc5c3c2c7d64,hacker_news,hacker_news,48311647,48312333,https://news.ycombinator.com/item?id=48312333,claude-opus-4.8,anthropic,claude-code,,coding,satisfaction,firsthand_usage,neutral,0,0.68,True,False,False,False,False,"/model claude-opus-4-8 seems to work but idk why they never set it so you can see it in the /model list. ""what model are you I'm Claude Opus (claude-opus-4-8), running in Claude Code.""",,,,,hearsay,1.000,,,false,0.998,2,true,true,factual_release_or_tool_state,,,,,,,,,,Model availability and /model list behavior only; not a quality judgment.
0b562aee5ca14212af79cdf8207c9220,hacker_news,hacker_news,48292224,48292467,https://news.ycombinator.com/item?id=48292467,gemini,google,,,research,satisfaction,hearsay,praise,2,0.71,False,False,False,False,False,"It's still a bit better at my workplace but irritating nonetheless - my boss would ""research"" a feature and prep notes in our wiki with some gemini chatbot exchanges attached. This is a of course no specification, but it's supposed to be a good base point to start working on the feature. Gemini already chose the coding libraries and concepts, so to the outsider it just seems like all that's needed is to code that into the product.",,,,,firsthand_usage,0.595,,,true,1.000,2,true,false,,google,gemini,,,research,task_fit,firsthand_usage,-1,true,Workplace observation criticizes Gemini-generated research notes as not a real specification.
e71fc75d7f3a4a2ca290c9907aa9b860,hacker_news,hacker_news,48296794,48303883,https://news.ycombinator.com/item?id=48303883,deepseek,deepseek,,,coding,value,integration_failure,neutral,0,0.77,True,False,False,False,True,It is easy for me to change providers. Right now I use the open source Claud Code harness with two paid API venders for DeepSeek v4 (flash and Pro). I like seeing how much each session costs.,,,,,firsthand_usage,0.998,,,true,1.000,1,true,true,duplicate_low_value,,,,,,,,,,Same DeepSeek provider-switching/cost text is captured more cleanly in the API workflow row.
028bfafdc89645f7ac9906faf53c9b19,hacker_news,hacker_news,48311647,48313098,https://news.ycombinator.com/item?id=48313098,gpt-5.5,openai,,,coding,satisfaction,benchmark_anecdote,neutral,0,0.83,True,False,False,False,False,"The table comparing eval scores shows the following: Agentic Terminal Coding (Terminal-Bench 2.1) Opus 4.8 74.6% GPT 5.5 78.2% Then, when you scroll all the way down to the bottom Footnotes section it says ""Terminal-Bench 2.1: We reported scores for all models using the Terminus-2 public harness. GPT-5.5’s reported score with the Codex CLI harness is 83.4%.""",,,,,firsthand_usage,1.000,,,true,1.000,1,true,false,,openai,gpt-5.5,,,agents,task_fit,benchmark_anecdote,1,false,Benchmark-score comparison favors GPT-5.5 on agentic terminal coding; not firsthand.
5bb6cdde19fe42bd871b3636c6e8214b,hacker_news,hacker_news,48311647,48313121,https://news.ycombinator.com/item?id=48313121,gemini-3.0-flash,google,claude-code,,coding,satisfaction,pricing_value_comment,neutral,0,0.86,True,False,False,False,True,"In fact my Claude code on re-login switched to Sonnet 4.6 and the vibe coding quality (with Opus 4.7 assisted prompts) has been good enough for me to lazily persevere with Sonnet for coding. Having said that I'm now on Opus 4.8 and will gladly come back here and eat humble pie should my opinion change. PS: Since my goal is embedding the best AI in B2B SAAS products, the key differentiator is not to use the shiniest Claude version (too expensive anyway) but to build a client aware RAG to enable bespoke learning and to use the right AI for my product - a combination of Gemini 3.0 Flash (image and not bad at reasoning), Grok (reasoning) work for me.",,,,,firsthand_usage,1.000,,,true,1.000,1,true,true,duplicate_low_value,,,,,,,,,,Duplicate mixed-model span; clearer Gemini task-fit row captures the same usable signal.
a7de0a9d98ef4669975157a1a8b89974,hacker_news,hacker_news,48311647,48313121,https://news.ycombinator.com/item?id=48313121,grok,xai,claude-code,,coding,satisfaction,pricing_value_comment,neutral,0,0.86,True,False,False,False,True,"In fact my Claude code on re-login switched to Sonnet 4.6 and the vibe coding quality (with Opus 4.7 assisted prompts) has been good enough for me to lazily persevere with Sonnet for coding. Having said that I'm now on Opus 4.8 and will gladly come back here and eat humble pie should my opinion change. PS: Since my goal is embedding the best AI in B2B SAAS products, the key differentiator is not to use the shiniest Claude version (too expensive anyway) but to build a client aware RAG to enable bespoke learning and to use the right AI for my product - a combination of Gemini 3.0 Flash (image and not bad at reasoning), Grok (reasoning) work for me.",,,,,firsthand_usage,1.000,,,true,1.000,1,true,true,duplicate_low_value,,,,,,,,,,Duplicate mixed-model span; clearer Grok task-fit row captures the same usable signal.
