review_id,source_platform,community_id,thread_id,source_item_id,url,model_id,provider_id,product_id,inference_profile,task_category,aspect_category,evidence_type,claim_type,polarity_score,extractor_confidence,firsthand_flag,regression_flag,hallucination_flag,refusal_flag,value_flag,evidence_text,classifier_task_category,classifier_task_confidence,classifier_aspect_category,classifier_aspect_confidence,classifier_evidence_type,classifier_evidence_confidence,classifier_polarity_score,classifier_polarity_confidence,classifier_firsthand_flag,classifier_firsthand_confidence,classifier_disagreement_count,reviewed_flag,human_excluded_from_scoring,human_exclusion_reason,human_provider_id,human_model_id,human_product_id,human_inference_profile,human_task_category,human_aspect_category,human_evidence_type,human_polarity_score,human_firsthand_flag,human_notes
99298972f7af4c89b9a7baeb8aa91d27,hacker_news,hacker_news,47584540,47587603,https://news.ycombinator.com/item?id=47587603,claude,anthropic,,,general,satisfaction,hearsay,complaint,-1,0.53,False,False,False,False,False,wondering whether it was a human mistake or a CLAUDE model error.,research,0.398,hallucination_safety,0.422,bug_regression_report,0.255,-2,0.557,true,0.591,5,,,,,,,,,,,,,
90e74b863e9f402e8f7ac585ea3deadf,hacker_news,hacker_news,47814832,47815690,https://news.ycombinator.com/item?id=47815690,claude-opus-4.7,anthropic,,,general,satisfaction,hearsay,complaint,-1,0.53,False,False,False,False,False,I believe it is a bad interaction between Opus 4.7 and older system prompts.,research,0.438,trust_reliability,0.294,bug_regression_report,0.226,-2,0.748,true,0.500,5,,,,,,,,,,,,,
b83eb9a1f1f94effb3cfd3ba630040a1,hacker_news,hacker_news,47181471,47183276,https://news.ycombinator.com/item?id=47183276,claude-sonnet,anthropic,,,general,satisfaction,hearsay,praise,1,0.53,False,False,False,False,False,"I was doing what I consider very trivial work adding Javadoc comments to a few dozen files using Claude Sonnet on the $20 plan and within 30 minutes had been told to sit out for a couple hours. The reason was that Claude was apparently repeatedly sending the files up and down to fill in the comments. In hindsight, sure, that's obvious, but you would think that Claude would be smart enough to do some sort of summarization to make things more efficient.",long_context,0.577,task_fit,0.220,firsthand_usage,0.274,-2,0.151,true,0.725,5,,,,,,,,,,,,,
a10fe4e5cd974c63a5edf2092de17fe7,hacker_news,hacker_news,45967211,45969724,https://news.ycombinator.com/item?id=45969724,claude-sonnet-4.5,anthropic,,,general,satisfaction,hearsay,praise,1,0.53,False,False,False,False,False,Just tried a prompt that was not returning anything good on Sonnet 4.5.,research,0.457,hallucination_safety,0.321,benchmark_anecdote,0.240,-2,0.554,true,0.549,5,,,,,,,,,,,,,
373e3e72075b40b2ac93b3daee26cddc,hacker_news,hacker_news,43163011,43165314,https://news.ycombinator.com/item?id=43165314,gemini,google,,,general,satisfaction,hearsay,complaint,-1,0.53,False,False,False,False,False,It redid half of my BSc thesis in less than 30s :| edit: Here's the output figure edit 2: Gemini Flash 2 failed miserably,research,0.231,hallucination_safety,0.198,benchmark_anecdote,0.257,2,0.332,true,0.616,5,,,,,,,,,,,,,
346091f2af2c4a83b46948d6da899b17,hacker_news,hacker_news,46301851,46301955,https://news.ycombinator.com/item?id=46301955,gpt-5,openai,,,general,satisfaction,hearsay,praise,1,0.53,False,False,False,False,False,"I'm impressed and curious about the recent extreme gains on ARC-AGI-2 from 3 Pro, GPT-5.1 and now even 3 Flash.",data_analysis,0.401,value,0.238,comparative_evaluation,0.209,2,0.573,true,0.532,5,,,,,,,,,,,,,
c9021ca37546429dabcbc1c7e618703b,hacker_news,hacker_news,46163308,46167185,https://news.ycombinator.com/item?id=46167185,grok,xai,,,general,satisfaction,hearsay,complaint,-1,0.53,False,False,False,False,False,"Grok seemed to have an existential crisis when I told it it was wrong, becoming convinced that I had given it an elaborate riddle.",research,0.552,hallucination_safety,0.487,firsthand_usage,0.288,-2,0.708,true,0.779,5,,,,,,,,,,,,,
11a2236e70cc4be28f50021d1e86b9a9,hacker_news,hacker_news,46205632,46208018,https://news.ycombinator.com/item?id=46208018,llama,meta,,,general,satisfaction,hearsay,praise,1,0.53,False,False,False,False,False,"Absolutely the best one on here (and I really, truly hope this becomes real) > Running LLaMA-12 7B on a contact lens with WASM (arxiv.org)",multimodal,0.211,developer_ergonomics,0.261,firsthand_usage,0.189,2,0.475,true,0.529,5,,,,,,,,,,,,,
64fb41bfe1e14071a8b825cdc2d3a80a,hacker_news,hacker_news,43163011,43165572,https://news.ycombinator.com/item?id=43165572,claude,anthropic,,,coding,value,pricing_value_comment,complaint,-1,0.56,False,False,False,False,True,"Just tried Claude code. First impressions, it seems rather expensive. I prefer how Aider allows finer control over which files to add, or to use a sub-tree of a git repo.",agents,0.449,task_fit,0.237,firsthand_usage,0.217,2,0.307,true,0.578,5,,,,,,,,,,,,,
e19f3b0350224ceea78c9af8e1531f3f,hacker_news,hacker_news,44095189,44095836,https://news.ycombinator.com/item?id=44095836,claude-opus,anthropic,,,general,task_fit,hearsay,praise,1,0.56,False,False,False,False,False,"I've recently started asking Claude Opus 4 to review my patches when I'm done, and it's occasionally caught errors, and sometimes has been good at prompting me to do something I know I really should be doing.",coding,0.315,trust_reliability,0.319,firsthand_usage,0.364,-1,0.267,true,0.861,5,,,,,,,,,,,,,
698e3db5e13442cc9eb08aa86684418a,hacker_news,hacker_news,47265045,47270129,https://news.ycombinator.com/item?id=47270129,claude-opus-4.5,anthropic,,,coding,satisfaction,hearsay,praise,1,0.56,False,False,False,False,False,"After spending a couple hours working with it, it feels like a significant jump from 5.3 codex – and I know they said it wasn't theoretically the biggest jump, but this feels like the improvement of Opus 4.5 over again – that minor improvement that hits a tipping point. It just gets stuff right, first try. Its edits are better, more refined, less spaghetti-like.",research,0.271,regression_stability,0.379,comparative_evaluation,0.212,2,0.179,true,0.505,5,,,,,,,,,,,,,
458844b5137c40cc94db9913e622c362,hacker_news,hacker_news,46991240,46995964,https://news.ycombinator.com/item?id=46995964,gemini,google,gemini-api,,api_developer_workflow,developer_ergonomics,integration_failure,praise,1,0.56,False,False,False,False,False,"For each page, I submit the page for a transcription pass followed by a translation of the returned transcription. About 2370 pages and sitting at about $50 in Gemini API billing. The output will need manual review, but the time savings is impressive.",long_context,0.497,value,0.469,pricing_value_comment,0.396,0,0.272,true,0.618,5,,,,,,,,,,,,,
c39d2c26feba40cea87a7121e8d53e37,hacker_news,hacker_news,46991240,47006511,https://news.ycombinator.com/item?id=47006511,gemini,google,,,general,value,pricing_value_comment,complaint,-1,0.56,False,False,False,False,True,"I’m not on a subscription, but their Ara voice model is my favorite. Gemini on iOS is pretty terrible in voice mode. I suspect because they have aggressive throttling instructions to keep output tokens low.",api_developer_workflow,0.411,developer_ergonomics,0.246,integration_failure,0.261,0,0.272,true,0.533,5,,,,,,,,,,,,,
